Tokens,Labels
"['A', 'spider', 'is', 'an', 'important', 'animal', 'in', 'many', 'cultures.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'saw', 'a', 'butterfly', 'in', 'the', 'park', 'today.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'elephant', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'squirrel', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'elephant,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['A', 'elephant', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'elephant', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Many', 'farmers', 'keep', 'cow', 'on', 'their', 'farms.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['The', 'dog', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Yesterday,', 'we', 'visited', 'a', 'zoo', 'and', 'saw', 'a', 'elephant.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['In', 'the', 'mountains,', 'you', 'can', 'see', 'wild', 'dog', 'roaming', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O']"
"['A', 'squirrel', 'can', 'be', 'a', 'great', 'pet', 'for', 'children.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Have', 'you', 'ever', 'had', 'a', 'elephant', 'as', 'a', 'pet?']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'cat', 'is', 'an', 'important', 'animal', 'in', 'many', 'cultures.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'chicken', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['My', 'friend', 'adopted', 'a', 'squirrel', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['I', 'heard', 'a', 'dog', 'making', 'noise', 'outside', 'last', 'night.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'countryside,', 'elephant', 'are', 'often', 'seen', 'grazing', 'in', 'the', 'fields.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'butterfly', 'was', 'looking', 'for', 'food', 'near', 'the', 'barn.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'chicken', 'was', 'looking', 'for', 'food', 'near', 'the', 'barn.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'dog', 'jumped', 'over', 'the', 'fence', 'and', 'ran', 'away.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'spider', 'has', 'a', 'very', 'distinct', 'way', 'of', 'moving.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Yesterday,', 'we', 'visited', 'a', 'zoo', 'and', 'saw', 'a', 'dog.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['I', 'heard', 'a', 'elephant', 'making', 'noise', 'outside', 'last', 'night.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['I', 'saw', 'a', 'cow', 'in', 'the', 'park', 'today.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Have', 'you', 'ever', 'had', 'a', 'elephant', 'as', 'a', 'pet?']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['Have', 'you', 'ever', 'had', 'a', 'squirrel', 'as', 'a', 'pet?']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'squirrel', 'is', 'an', 'important', 'animal', 'in', 'many', 'cultures.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'squirrel', 'looked', 'beautiful', 'in', 'the', 'morning', 'sunlight.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'spider', 'needs', 'proper', 'care', 'and', 'feeding', 'to', 'stay', 'healthy.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'small', 'dog', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'elephant', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'saw', 'a', 'butterfly', 'in', 'the', 'park', 'today.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'cat,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['He', 'loves', 'taking', 'care', 'of', 'his', 'pet', 'butterfly.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['In', 'the', 'mountains,', 'you', 'can', 'see', 'wild', 'butterfly', 'roaming', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O']"
"['A', 'horse', 'is', 'an', 'important', 'animal', 'in', 'many', 'cultures.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['My', 'friend', 'adopted', 'a', 'dog', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'forest', 'is', 'home', 'to', 'many', 'chicken.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['She', 'dreams', 'of', 'having', 'a', 'horse', 'as', 'a', 'pet', 'one', 'day.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['She', 'dreams', 'of', 'having', 'a', 'spider', 'as', 'a', 'pet', 'one', 'day.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cat', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'horse', 'looked', 'beautiful', 'in', 'the', 'morning', 'sunlight.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'spider', 'has', 'a', 'very', 'distinct', 'way', 'of', 'moving.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'cat', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'elephant', 'was', 'hiding', 'under', 'the', 'table.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Many', 'farmers', 'keep', 'butterfly', 'on', 'their', 'farms.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'squirrel', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'cow', 'jumped', 'over', 'the', 'fence', 'and', 'ran', 'away.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'cat', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'found', 'a', 'squirrel', 'hiding', 'under', 'the', 'car.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['He', 'loves', 'taking', 'care', 'of', 'his', 'pet', 'elephant.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['A', 'small', 'dog', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'found', 'a', 'squirrel', 'hiding', 'under', 'the', 'car.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'squirrel,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'horse', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'wild,', 'a', 'cow', 'can', 'be', 'very', 'dangerous.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['A', 'small', 'dog', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'wild,', 'a', 'horse', 'can', 'be', 'very', 'dangerous.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Many', 'farmers', 'keep', 'horse', 'on', 'their', 'farms.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['Many', 'farmers', 'keep', 'cow', 'on', 'their', 'farms.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'horse', 'was', 'spotted', 'near', 'the', 'river.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forest', 'is', 'home', 'to', 'many', 'butterfly.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['My', 'friend', 'adopted', 'a', 'spider', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['My', 'friend', 'adopted', 'a', 'chicken', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'horse,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['In', 'the', 'countryside,', 'squirrel', 'are', 'often', 'seen', 'grazing', 'in', 'the', 'fields.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Have', 'you', 'ever', 'had', 'a', 'elephant', 'as', 'a', 'pet?']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'chicken', 'jumped', 'over', 'the', 'fence', 'and', 'ran', 'away.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Have', 'you', 'ever', 'had', 'a', 'squirrel', 'as', 'a', 'pet?']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'butterfly', 'can', 'be', 'a', 'great', 'pet', 'for', 'children.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'mountains,', 'you', 'can', 'see', 'wild', 'cow', 'roaming', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O']"
"['A', 'sheep', 'was', 'spotted', 'near', 'the', 'river.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cow', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'found', 'a', 'horse', 'hiding', 'under', 'the', 'car.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['She', 'dreams', 'of', 'having', 'a', 'dog', 'as', 'a', 'pet', 'one', 'day.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cow', 'was', 'looking', 'for', 'food', 'near', 'the', 'barn.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'cow', 'needs', 'proper', 'care', 'and', 'feeding', 'to', 'stay', 'healthy.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cat', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'cat', 'was', 'spotted', 'near', 'the', 'river.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forest', 'is', 'home', 'to', 'many', 'butterfly.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['The', 'cow', 'was', 'looking', 'for', 'food', 'near', 'the', 'barn.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cow', 'was', 'looking', 'for', 'food', 'near', 'the', 'barn.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['She', 'dreams', 'of', 'having', 'a', 'cat', 'as', 'a', 'pet', 'one', 'day.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'chicken', 'is', 'an', 'important', 'animal', 'in', 'many', 'cultures.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'elephant', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cow', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'mountains,', 'you', 'can', 'see', 'wild', 'squirrel', 'roaming', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'cat,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['A', 'chicken', 'can', 'be', 'a', 'great', 'pet', 'for', 'children.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'was', 'hiding', 'under', 'the', 'table.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'wild,', 'a', 'sheep', 'can', 'be', 'very', 'dangerous.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'cow', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'countryside,', 'horse', 'are', 'often', 'seen', 'grazing', 'in', 'the', 'fields.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'wild,', 'a', 'dog', 'can', 'be', 'very', 'dangerous.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['My', 'friend', 'adopted', 'a', 'sheep', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['He', 'loves', 'taking', 'care', 'of', 'his', 'pet', 'horse.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['I', 'saw', 'a', 'butterfly', 'in', 'the', 'park', 'today.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'spider', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'dog', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['A', 'spider', 'was', 'spotted', 'near', 'the', 'river.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'squirrel', 'can', 'be', 'a', 'great', 'pet', 'for', 'children.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'sheep', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Many', 'farmers', 'keep', 'butterfly', 'on', 'their', 'farms.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'small', 'cow', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'cat,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'horse', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cat', 'was', 'hiding', 'under', 'the', 'table.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'cow', 'was', 'spotted', 'near', 'the', 'river.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'spider', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'horse', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'chicken', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Yesterday,', 'we', 'visited', 'a', 'zoo', 'and', 'saw', 'a', 'cat.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['The', 'horse', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['My', 'friend', 'adopted', 'a', 'dog', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['I', 'saw', 'a', 'butterfly', 'in', 'the', 'park', 'today.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['My', 'friend', 'adopted', 'a', 'cow', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'cat,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'forest', 'is', 'home', 'to', 'many', 'dog.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['The', 'chicken', 'looked', 'beautiful', 'in', 'the', 'morning', 'sunlight.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'squirrel', 'is', 'an', 'important', 'animal', 'in', 'many', 'cultures.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'small', 'dog', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'saw', 'a', 'squirrel', 'in', 'the', 'park', 'today.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['A', 'dog', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'sheep', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forest', 'is', 'home', 'to', 'many', 'spider.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['I', 'heard', 'a', 'sheep', 'making', 'noise', 'outside', 'last', 'night.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'butterfly', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'butterfly', 'looked', 'beautiful', 'in', 'the', 'morning', 'sunlight.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forest', 'is', 'home', 'to', 'many', 'spider.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'spider', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'butterfly', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'butterfly', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'countryside,', 'spider', 'are', 'often', 'seen', 'grazing', 'in', 'the', 'fields.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'chicken', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Yesterday,', 'we', 'visited', 'a', 'zoo', 'and', 'saw', 'a', 'sheep.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['I', 'heard', 'a', 'sheep', 'making', 'noise', 'outside', 'last', 'night.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'elephant', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'spider', 'was', 'spotted', 'near', 'the', 'river.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Many', 'farmers', 'keep', 'squirrel', 'on', 'their', 'farms.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O']"
"['A', 'spider', 'is', 'an', 'important', 'animal', 'in', 'many', 'cultures.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['She', 'dreams', 'of', 'having', 'a', 'chicken', 'as', 'a', 'pet', 'one', 'day.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'small', 'cat', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'butterfly', 'has', 'a', 'very', 'distinct', 'way', 'of', 'moving.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'small', 'elephant', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'elephant', 'was', 'hiding', 'under', 'the', 'table.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['I', 'heard', 'a', 'horse', 'making', 'noise', 'outside', 'last', 'night.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Some', 'people', 'are', 'afraid', 'of', 'horse,', 'but', 'they', 'are', 'harmless.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['In', 'the', 'mountains,', 'you', 'can', 'see', 'wild', 'horse', 'roaming', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O']"
"['He', 'loves', 'taking', 'care', 'of', 'his', 'pet', 'chicken.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['She', 'dreams', 'of', 'having', 'a', 'spider', 'as', 'a', 'pet', 'one', 'day.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'squirrel', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['Yesterday,', 'we', 'visited', 'a', 'zoo', 'and', 'saw', 'a', 'elephant.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['I', 'found', 'a', 'horse', 'hiding', 'under', 'the', 'car.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'cow', 'needs', 'proper', 'care', 'and', 'feeding', 'to', 'stay', 'healthy.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'mountains,', 'you', 'can', 'see', 'wild', 'dog', 'roaming', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O']"
"['In', 'the', 'wild,', 'a', 'dog', 'can', 'be', 'very', 'dangerous.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
